FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD4,CD8,CD25,FoxP3,BV786-A,CD3,PE-A,IL2,PerCP-Cy5-5-A,APC-A,CD44,APC-Cy7-A,Time,source_file,Alexa Fluor 488-A,PerCP-A,BV421-A,BV510-A,BV605-A,BV650-A,BB515-A,PE-CF594-A,APC-R700-A,anomaly,true_label,feat_0,feat_1,feat_2,feat_3,feat_4,0,1,2,cluster,UMAP_1,UMAP_2
42881.395,42897.35,212878.94,48989.586,50334.11,129332.414,137.46094,107.554115,721.40137,3694.044,2895.0981,-2.6616197,121.19139,784.5354,3064.6257,1366.2257,1060.7113,10056.426,2739.6301,gated_data.csv,,,,,,,,,,0,1,0.17432928,0.028906345,0.4850528,-0.016319945,-0.020110473,,,,,,
43085.043,43014.867,210268.47,48087.305,48908.223,128598.91,23.16549,429.2826,469.0434,740.044,3301.119,65.06509,2292.1135,518.97,269.731,3428.0676,2328.5962,26144.549,2740.0093,gated_data.csv,,,,,,,,,,0,1,0.19407083,0.009906361,0.32560837,0.01180565,-0.013036114,,,,,,
73480.92,73964.7,217029.25,43506.25,44178.957,121413.23,44.693855,138.88388,405.45126,1531.7842,2501.087,-8.994439,122.52025,344.93594,1122.2858,2092.0127,1207.2169,17579.812,2741.8394,gated_data.csv,,,,,,,,,,0,1,-0.12048178,-0.10986471,-0.5527103,-0.047415305,-0.019074026,,,,,,
43737.168,41049.92,212507.1,56019.914,51862.324,134206.34,81.62018,87.78589,1521.4907,6887.4243,1390.1917,17.331303,239.18222,1848.4491,6494.7197,1153.7247,334.76172,268.76675,2742.1384,gated_data.csv,,,,,,,,,,0,1,-0.27658856,-0.2473556,-0.7147534,-0.047509976,-0.021654366,,,,,,
36579.31,33998.312,207788.11,51202.17,48546.633,141657.14,75.38776,198.08086,173.74881,312.99765,1873.8707,8.896251,360.20294,88.7959,218.44356,902.1917,685.7766,10998.519,2742.6128,gated_data.csv,,,,,,,,,,0,1,-0.32809246,-0.23047997,-0.8162365,-0.05238408,-0.020907935,,,,,,
62211.582,61630.94,218806.38,50520.41,51213.285,130989.55,32.38977,210.67397,1032.9507,4076.7898,774.47,-9.958129,95.819084,988.01166,3798.9116,821.138,322.0246,723.9931,2743.059,gated_data.csv,,,,,,,,,,0,1,-0.20005053,-0.04523664,-0.64796495,-0.036715362,-0.019756243,,,,,,
39055.75,39677.94,206514.86,38531.316,39048.64,121783.46,157.2895,514.6001,745.2479,818.16003,1431.5371,143.16075,244.35083,129.63231,24.463303,657.5627,586.42114,6115.5615,2744.062,gated_data.csv,,,,,,,,,,0,1,-0.026010932,-0.08852165,0.082532026,-0.0075964173,-0.018981377,,,,,,
24052.043,25611.768,165087.89,27235.83,29274.264,111673.266,206.34291,1018.88293,878.7772,1820.5162,853.7298,116.39468,252.41396,179.4691,351.99304,450.68942,328.04504,254.42677,2745.359,gated_data.csv,,,,,,,,,,0,1,-0.2252434,-0.09808658,-0.51044536,-0.02528653,-0.02050484,,,,,,
32967.715,33611.367,193900.88,37520.906,38618.723,131850.83,137.46094,353.97372,217.04709,1100.3158,1164.8217,21.063654,1.4157451,72.077515,275.5482,985.09375,430.36374,4464.86,2745.5144,gated_data.csv,,,,,,,,,,0,1,0.040995717,-0.0012334451,0.6350404,0.0029130443,-0.017818565,,,,,,
65069.344,67093.234,200866.94,28586.482,29775.248,115489.49,106.71942,660.21234,1086.4197,2743.6128,671.8783,110.450905,469.64246,973.9693,2000.9873,581.34607,174.7351,156.36977,2745.7593,gated_data.csv,,,,,,,,,,0,1,-0.094015375,-0.13123561,-0.49565265,-0.04278801,-0.018864775,,,,,,
60880.414,63114.55,201557.75,27985.059,28774.291,107412.88,40.121017,170.80278,-21.330376,156.34409,143.15047,-5.91981,282.59103,114.35093,-30.516848,-30.062183,60.631485,893.82,2746.0454,gated_data.csv,,,,,,,,,,0,1,-0.1783707,-0.117904976,-0.8041312,-0.04400108,-0.020080103,,,,,,
68236.625,69298.37,208420.11,34100.844,34227.332,117049.64,183.63586,716.82654,227.20505,456.90375,1916.6459,20.204132,225.39873,71.78954,123.27942,1633.0887,1071.8555,14469.043,2747.0881,gated_data.csv,,,,,,,,,,0,1,-0.15242241,-0.14902258,-0.8153708,-0.05293909,-0.02181583,,,,,,
54122.324,51411.742,215227.23,45899.293,44126.57,135315.83,268.68552,1624.5398,1274.8474,1283.7684,2775.4653,211.80223,370.89938,234.70065,488.49442,1900.6042,1499.6844,14266.762,2747.1558,gated_data.csv,,,,,,,,,,0,1,0.202652,0.09103972,1.0174327,0.028956827,-0.01595149,,,,,,
71241.55,71691.414,202814.84,29583.514,30765.896,104751.28,179.10654,447.58365,608.25323,924.4688,1556.3169,93.479256,147.55086,124.180756,104.92793,1344.5896,807.2213,7567.19,2747.4065,gated_data.csv,,,,,,,,,,1,1,0.87923795,0.38452217,2.6370258,0.07900221,-0.0030376113,,,,,,
73639.586,68460.94,221379.14,57102.67,54470.77,144049.89,215.93672,398.17798,314.7187,195.50005,2322.3232,36.95492,147.69238,-2.8451798,-55.618675,1003.1963,1225.3738,16819.385,2748.6685,gated_data.csv,,,,,,,,,,0,1,-0.00822137,0.17173271,0.47427526,0.0069260746,0.0048358915,,,,,,
73833.11,75883.06,210424.2,35702.85,38557.875,111872.15,31.373318,120.53554,18.533922,120.77345,-12.6952915,-19.136127,-31.434649,-2.7075098,-23.082668,107.39756,-40.3366,-2.1744797,2748.7334,gated_data.csv,,,,,,,,,,0,0,-0.34439716,0.2056093,-0.990907,-0.058631793,-0.020725753,,,,,,
29674.969,31545.936,184550.17,37860.266,40678.918,116625.13,19.720291,147.23619,182.40097,597.38684,157.5849,31.47484,38.410492,40.809017,85.304085,7.844272,67.38722,-67.57197,2749.1577,gated_data.csv,,,,,,,,,,0,1,0.33931732,0.1509719,1.1050271,0.013794998,-0.013048607,,,,,,
55532.508,56698.09,213652.33,56883.74,61042.2,149035.2,76.28709,208.68446,186.3399,360.4017,806.8372,67.37174,7.510698,79.51028,241.58273,477.6513,421.38998,5178.6323,2750.888,gated_data.csv,,,,,,,,,,0,1,-0.023688512,-0.10865107,-0.3741938,-0.025886245,-0.021307552,,,,,,
38823.965,38668.574,207267.7,40996.945,41817.797,119582.28,49.358444,74.06848,106.8983,150.90483,445.68396,0.68300396,29.521973,25.227064,96.43965,238.2795,267.77908,3464.2727,2752.5679,gated_data.csv,,,,,,,,,,0,1,0.13024123,0.033406284,0.32090634,0.010165034,-0.017001858,,,,,,
65856.336,67167.766,198826.16,26142.814,27262.188,90615.664,158.41196,248.62491,204.05893,1455.6124,1572.6721,84.72983,219.0004,55.60197,120.76417,1106.321,677.6767,10146.938,2753.6252,gated_data.csv,,,,,,,,,,0,0,-0.27215558,0.25145763,-0.9920183,-0.05360843,-0.012504954,,,,,,
36307.03,36230.2,188185.27,40595.395,40109.31,126624.05,91.43423,139.65446,17.972635,97.58915,434.0463,69.24504,-51.993366,44.949184,-44.237957,192.19978,164.83266,2059.178,2754.9756,gated_data.csv,,,,,,,,,,0,1,-0.27878797,-0.2287859,-0.77240014,-0.05116616,-0.022295391,,,,,,
58640.082,60935.7,203303.34,29746.1,31240.566,112737.87,148.53824,646.9452,396.31564,677.0823,1048.6196,121.85588,203.98645,78.59983,106.40459,569.7897,547.4636,5573.192,2756.0234,gated_data.csv,,,,,,,,,,0,1,-0.18398286,-0.167803,-0.7782027,-0.051447246,-0.02202941,,,,,,
32288.615,33288.766,201132.28,40715.156,42872.637,114921.04,112.38103,745.591,503.6241,862.53644,2506.5195,107.92834,257.15234,219.09319,252.13777,2660.3674,1593.785,15669.193,2756.353,gated_data.csv,,,,,,,,,,0,1,-0.09343024,-0.020630378,-0.25284046,-0.0079768505,-0.016860256,,,,,,
64172.824,64418.3,208433.89,33160.062,33765.74,116784.4,68.29061,255.82304,133.24928,152.97475,-13.209966,35.19194,74.188705,55.200462,229.3812,159.50992,24.113703,31.152962,2756.6106,gated_data.csv,,,,,,,,,,0,1,-0.31906086,-0.04004364,-0.47325227,-0.044227876,-0.02191578,,,,,,
72947.43,75133.05,204391.94,31113.771,32733.77,116267.4,14.055883,182.34215,-1.658394,51.70105,391.45905,15.0731945,27.882248,10.782095,-55.618675,88.96468,103.546135,2727.3955,2757.2815,gated_data.csv,,,,,,,,,,0,1,0.33412406,0.28209236,1.4393955,0.04031432,-0.012183598,,,,,,
61437.402,62950.305,196287.44,25565.975,26669.541,104607.99,67.493065,38.901848,70.34884,529.34186,107.31564,54.477818,43.583675,126.88369,584.042,112.49073,99.862,-20.11394,2757.8457,gated_data.csv,,,,,,,,,,0,1,-0.10221071,-0.15385726,0.052735142,-0.022103049,-0.019325895,,,,,,
66457.836,67963.164,220197.19,55727.742,56250.26,144576.83,341.15042,1435.0825,998.0672,1640.0372,2638.6191,159.28316,414.4093,288.57254,132.00044,1468.4807,1098.4385,13657.908,2757.9873,gated_data.csv,,,,,,,,,,0,1,-0.078717895,-0.064799614,-0.04167422,-0.020927405,-0.021255989,,,,,,
63077.152,65103.93,203860.5,37306.44,40318.04,117011.42,78.80446,600.6874,748.79346,3391.53,903.48157,98.53939,339.128,880.4455,2530.053,556.8616,146.48831,526.5303,2758.3584,gated_data.csv,,,,,,,,,,0,1,-0.16440453,-0.10749545,-0.4341043,-0.044730198,-0.018779507,,,,,,
24512.22,25225.447,188364.03,35182.88,38220.78,111312.65,262.31613,1392.9366,1388.5332,1851.8541,983.99945,177.3142,261.7935,372.8654,224.75006,305.33466,412.77167,498.86603,2758.9072,gated_data.csv,,,,,,,,,,0,1,-0.20232001,-0.14884792,-0.49697345,-0.04376949,-0.01839961,,,,,,
63313.22,64376.227,213636.17,41454.43,43632.11,121824.71,351.9811,1287.5999,1564.3802,2718.6797,2902.2466,258.85318,451.78833,266.47522,491.87228,1177.1003,832.33655,8770.873,2759.0764,gated_data.csv,,,,,,,,,,0,1,0.039843082,-0.11373873,-0.39522052,-0.03944444,-0.017062096,,,,,,
25990.71,26386.705,189871.92,45827.336,46980.53,121609.81,-6.8623195,167.02951,219.7344,299.036,46.31039,38.150322,97.91912,12.674208,72.84534,194.37172,-25.876312,90.49847,2759.4888,gated_data.csv,,,,,,,,,,0,1,0.4431261,0.14333516,1.4651772,0.046076294,-0.008585985,,,,,,
39766.363,37838.164,190038.6,32118.121,29133.805,161996.58,200.19151,976.3365,1069.7784,2127.5479,1225.8962,163.70398,478.55917,257.97986,452.88208,1037.8248,440.32605,3134.5671,2759.6936,gated_data.csv,,,,,,,,,,1,0,-0.363372,0.3100292,-1.0428853,-0.06277327,-0.022724047,,,,,,
27563.61,28218.309,194216.98,28962.73,29938.36,90613.75,61.07396,370.28372,-39.57271,497.10385,1472.7109,22.279219,98.96876,30.497633,-32.26067,735.246,603.90765,7500.2705,2762.7275,gated_data.csv,,,,,,,,,,0,1,-0.18703648,-0.18424526,-0.49079219,-0.033098612,-0.018380469,,,,,,
57247.883,57906.18,207370.97,33294.496,34210.297,111816.57,-1.944324,279.438,522.7467,3348.5833,461.30646,31.320444,145.66316,906.1439,2987.5308,1627.7069,263.11264,1021.73376,2765.0503,gated_data.csv,,,,,,,,,,0,1,0.41176605,-0.05512337,1.1142193,0.03209011,-0.012081215,,,,,,
69979.92,69976.61,217651.38,48285.375,48842.816,130955.0,76.10724,262.2582,827.3098,4433.9165,2946.7947,-5.8739195,174.8769,669.76447,2765.3772,3691.7231,1964.2078,20605.37,2765.69,gated_data.csv,,,,,,,,,,1,1,0.8798066,0.19615704,2.219448,0.11916956,-0.0039321664,,,,,,
71893.055,74131.75,210701.58,36904.184,39471.92,116819.77,73.76859,-48.608097,113.27444,79.164,93.944824,-15.051919,56.16381,-26.203188,-65.163795,-65.99547,-34.24806,-112.5837,2765.8315,gated_data.csv,,,,,,,,,,0,1,-0.077647105,0.041664366,-0.17428046,-0.022552174,-0.0036765803,,,,,,
28461.107,29086.15,192869.39,57668.203,59075.887,131373.06,35.2559,89.10195,154.57101,318.73227,0.486228,22.025772,56.45277,-5.4150195,30.086643,77.76037,47.66257,20.769209,2766.4573,gated_data.csv,,,,,,,,,,0,1,0.04522065,0.001822556,-0.09952431,-0.026237613,-0.018927269,,,,,,
76660.19,69581.1,217827.75,46988.004,41126.44,158518.39,446.07513,2437.2102,1674.5775,2063.3853,3175.081,376.9283,758.837,328.5257,287.15784,1880.5446,1430.1012,14658.931,2767.0444,gated_data.csv,,,,,,,,,,0,1,-0.0753112,0.039418604,0.14069918,-0.007702091,-0.0196485,,,,,,
25768.762,25704.084,196562.45,58889.766,59848.043,145358.16,289.5344,1045.8746,685.94604,1038.3834,1764.7598,148.73021,287.79678,251.17094,158.2949,1246.1945,1002.1091,8306.459,2768.2778,gated_data.csv,,,,,,,,,,0,1,-0.028721178,-0.0013466788,-0.24856111,-0.024282614,-0.019172776,,,,,,
51028.836,52764.613,203428.67,37923.867,39803.48,117577.54,245.31284,1921.6211,1442.4596,2725.1987,2108.7908,219.37157,506.34457,345.7007,325.90463,1428.1984,610.4852,4737.0503,2768.8762,gated_data.csv,,,,,,,,,,0,1,0.057116367,-0.017733201,0.15586166,0.0025431765,-0.014479788,,,,,,
68629.94,69576.42,217412.17,52336.152,55017.426,145631.17,489.85486,3251.8245,2661.1504,5020.473,3307.0662,456.4238,817.66797,668.1124,811.4269,1944.0938,1477.5048,12142.351,2769.237,gated_data.csv,,,,,,,,,,0,1,0.060950257,0.06875863,0.57808846,0.0075997557,-0.015027452,,,,,,
77525.88,76293.89,224258.95,56813.19,54686.215,146425.92,374.02704,2164.547,2065.1006,3387.5842,2239.9182,276.0974,541.8232,545.6321,831.2055,1064.6797,1104.7445,9797.5,2772.6257,gated_data.csv,,,,,,,,,,0,1,-0.03937654,-0.1862967,-0.80845064,-0.054182164,-0.022182738,,,,,,
48603.746,47811.066,211527.38,37291.066,35573.953,122371.72,250.94797,752.3962,736.6128,495.16818,1010.1906,105.83304,473.6468,156.459,85.87827,1316.1583,889.36224,8255.467,2775.0486,gated_data.csv,,,,,,,,,,0,1,-0.14359324,-0.099182464,-0.41820207,-0.04386008,-0.021554641,,,,,,
31432.848,33287.32,183158.33,24680.027,25812.377,103986.43,353.51834,1608.2418,1304.4126,2540.9456,1248.4275,204.49864,388.60245,288.98312,553.9841,685.34174,470.18954,2351.2651,2775.646,gated_data.csv,,,,,,,,,,0,1,0.3496012,-0.010809304,0.41843268,0.009475502,-0.015054102,,,,,,
70217.1,70759.21,219917.08,57718.63,60940.223,149874.1,122.79525,104.98999,1291.7173,7035.765,1268.4998,18.337715,25.532839,59.245148,553.158,1668.0979,704.2053,6398.19,2776.1296,gated_data.csv,,,,,,,,,,0,1,0.27351004,0.22786088,1.1182874,0.014812126,-0.014058936,,,,,,
24778.133,25052.324,189538.77,36102.92,37872.656,115108.5,-61.589317,68.1279,69.208466,98.84321,1244.3673,-19.870369,118.29499,-7.8012996,37.26655,541.35956,738.83386,7053.8496,2777.9585,gated_data.csv,,,,,,,,,,0,1,-0.25526777,-0.22660092,-0.69302994,-0.04778656,-0.022655124,,,,,,
28326.785,29529.861,194578.0,27654.902,29159.72,89966.0,34.235596,26.816236,252.9798,924.526,-27.277721,65.54574,-0.32123,-7.1129494,277.51593,-56.37339,-16.417324,-14.840825,2778.4758,gated_data.csv,,,,,,,,,,1,0,-0.3864922,0.21720858,-1.1080934,-0.06879706,-0.024764888,,,,,,
79468.27,80167.17,214181.84,38648.934,38662.875,120706.4,51.114754,206.81131,775.38495,3194.753,1284.0544,22.735695,276.32623,751.9535,3068.251,1609.0607,449.5802,2206.0642,2778.567,gated_data.csv,,,,,,,,,,0,1,-0.21209502,-0.115069255,-0.71624607,-0.033769652,-0.007053643,,,,,,
50763.867,48680.59,215374.38,46429.37,42294.54,135511.48,297.36728,1358.7393,849.7267,668.6759,835.2587,151.22945,199.51381,126.17255,131.52692,267.6145,244.23744,1772.0924,2778.598,gated_data.csv,,,,,,,,,,0,1,-0.09206521,0.059035044,-0.043628898,-0.020248443,-0.018730298,,,,,,
58066.832,59363.41,209398.05,34706.574,35468.145,112164.586,70.528885,635.38684,432.19742,824.8508,1099.8583,82.38418,98.205414,108.45201,332.27356,779.60535,732.4192,7902.712,2778.6023,gated_data.csv,,,,,,,,,,0,1,0.12586741,-0.042839237,0.18713763,0.010891553,-0.015540814,,,,,,
76365.195,75635.99,217630.86,44511.61,44140.625,124796.01,259.07056,633.6689,516.0873,1097.8568,2616.2593,114.49354,258.62335,106.737946,23.141743,1673.9146,1519.5808,18055.668,2779.0825,gated_data.csv,,,,,,,,,,1,0,-0.38830563,0.21834521,-1.0062238,-0.054422073,-0.013080414,,,,,,
64108.727,65798.01,196082.19,25047.273,25898.914,110250.58,47.346714,26.31161,380.20303,1561.0062,436.34244,46.42293,99.39809,495.50656,1336.8674,134.95499,97.13977,510.29633,2779.7466,gated_data.csv,,,,,,,,,,0,1,-0.17227018,-0.09485792,-0.14168358,-0.022959024,-0.017464561,,,,,,
35632.895,37036.113,207017.94,44069.727,46823.09,117645.6,343.6606,1669.3737,1547.6819,3271.382,2645.1384,289.57617,541.2266,313.27228,634.3833,914.31445,788.249,3980.4941,2781.3787,gated_data.csv,,,,,,,,,,0,1,-0.15144096,0.06959601,-0.6568935,-0.040094346,-0.019929579,,,,,,
39458.902,39121.438,199395.56,29739.012,28286.316,131541.55,47.346714,286.99768,-21.55912,407.64807,3390.5005,-5.6903596,110.87913,34.674355,145.09673,1486.2028,951.9329,15944.048,2781.6448,gated_data.csv,,,,,,,,,,1,0,-0.3418865,0.22964294,-1.0497369,-0.06686442,-0.023555974,,,,,,
64575.57,66311.57,213855.1,39050.45,41880.06,111743.79,63.120056,130.93446,168.50375,29.344515,922.0671,-14.776579,59.245148,33.175762,-39.832516,481.6924,452.64316,4605.7656,2782.2253,gated_data.csv,,,,,,,,,,0,1,0.21630721,0.0597622,0.46502984,0.009369824,-0.014281791,,,,,,
40884.527,40819.5,194325.17,27096.03,25560.219,99772.96,141.78789,288.1509,218.04039,487.69464,1853.055,13.972422,150.99373,136.30716,30.754642,1462.5009,970.416,10228.264,2782.5073,gated_data.csv,,,,,,,,,,1,0,-0.32841006,0.38435355,-0.9169876,-0.047151957,-0.011905956,,,,,,
39288.746,38912.332,197645.1,38809.92,38454.31,124698.75,138.64674,642.71344,535.8729,1382.4714,1344.1569,44.528725,258.39355,121.713486,172.2975,1091.4802,680.884,9175.218,2783.096,gated_data.csv,,,,,,,,,,1,0,-0.34000015,0.34649795,-1.100619,-0.068042316,-0.025008643,,,,,,
60256.844,60528.09,215762.55,51465.465,48312.51,140441.52,64.7076,244.44087,992.7489,4798.7056,729.1215,23.294083,232.38867,1147.8466,4473.7236,1027.8223,277.31802,400.29492,2783.3364,gated_data.csv,,,,,,,,,,0,1,-0.16961475,-0.15776314,-0.8050963,-0.056637492,-0.021982463,,,,,,
65205.324,67170.82,218405.5,50360.96,52673.1,128692.0,39.47911,65.23745,123.2114,47.022717,-99.96112,1.3179895,53.149002,-8.764989,69.77326,42.916714,-34.465508,-43.217785,2783.4014,gated_data.csv,,,,,,,,,,0,1,0.09375632,-0.10056707,-0.19525442,-0.0122276535,-0.018141512,,,,,,
61551.7,61517.4,213969.45,40726.74,40874.64,128282.9,497.2697,2633.93,1585.9965,2723.3687,3138.8823,326.85382,690.73627,430.81363,406.40204,1955.0748,1711.4244,14250.672,2784.206,gated_data.csv,,,,,,,,,,0,1,0.3669892,0.050357234,1.1282724,0.06663815,-0.011700773,,,,,,
39917.043,40138.977,206954.94,31280.812,31819.922,107997.41,77.0664,655.46594,420.80865,597.008,1569.87,64.72861,217.19038,84.29909,271.4266,1151.7133,1091.4258,11778.288,2784.2556,gated_data.csv,,,,,,,,,,0,1,0.2455204,0.004028478,0.41837975,0.0041441633,-0.014935969,,,,,,
75201.37,76898.57,206468.23,31626.139,32860.746,110612.03,91.85274,262.02643,504.56277,1484.7773,1575.703,117.53496,181.76335,60.352,277.47015,1474.4604,607.1211,8306.024,2784.3242,gated_data.csv,,,,,,,,,,1,1,0.8375516,0.32131433,2.6573658,0.11054378,-0.006883253,,,,,,
40248.12,41362.1,199034.8,28468.547,30072.008,107801.67,231.3444,383.42972,259.3025,369.88654,670.79175,74.14074,85.35194,140.04253,92.66719,316.15973,341.95554,4668.119,2784.8037,gated_data.csv,,,,,,,,,,0,1,-0.098795034,-0.05786979,-0.22235689,-0.014956732,-0.017568978,,,,,,
51241.246,52491.688,213470.03,43272.695,43661.305,127447.586,229.36258,1547.8534,1188.3251,1727.932,2498.5706,110.83154,313.90707,315.08582,444.51743,1428.0897,1078.379,11202.105,2785.0522,gated_data.csv,,,,,,,,,,0,1,0.0719632,-0.004914346,0.3183705,-0.00583691,-0.019248707,,,,,,
36465.73,36066.33,197651.66,51257.895,52552.45,146372.25,187.39763,538.2855,427.9928,997.4382,1427.8772,71.88554,221.31978,131.33751,206.63985,1200.8021,764.7646,10402.168,2785.7603,gated_data.csv,,,,,,,,,,1,0,-0.38888,0.36972877,-1.1661538,-0.07164648,-0.023231251,,,,,,
58653.832,59319.242,210806.22,37430.977,39234.234,113145.516,159.0617,273.83325,89.04214,403.1971,-80.97537,38.98323,60.159523,-7.0670595,74.76432,-61.700863,-36.74871,54.369366,2786.286,gated_data.csv,,,,,,,,,,0,1,0.28984815,0.14306027,0.8257083,0.033788856,-0.011269432,,,,,,
68371.22,66726.305,220877.48,59873.785,59664.59,148408.52,234.25752,505.1148,879.8066,3883.2153,668.104,-14.547129,147.26775,960.06464,3700.1104,777.6483,204.99538,205.05092,2786.4253,gated_data.csv,,,,,,,,,,1,0,-0.33632404,0.2585454,-1.091859,-0.06825326,-0.0245235,,,,,,
57664.426,59249.773,207544.53,34328.39,36065.133,116584.78,224.28807,1239.678,612.40906,899.82166,1972.2878,77.64126,207.94267,148.06981,399.62036,966.9368,820.0507,7798.4463,2786.517,gated_data.csv,,,,,,,,,,0,1,0.13926703,0.055117898,0.55727303,0.039397586,-0.009949116,,,,,,
59737.32,60353.207,203454.77,30944.568,31682.365,110170.91,48.189724,132.00296,-3.202416,289.18854,27.131802,25.481865,78.12057,-11.518389,30.24073,-74.856476,1.9087814,-58.493507,2788.7268,gated_data.csv,,,,,,,,,,0,1,0.06765545,-0.07983606,-0.3514763,-0.024596998,-0.016235948,,,,,,
62783.12,63654.246,197088.67,26670.854,26961.732,102458.54,157.99844,60.019886,492.6229,2740.5818,420.24695,26.85965,171.92218,714.7826,2444.56,626.35895,194.92848,-22.940762,2789.058,gated_data.csv,,,,,,,,,,0,1,-0.1315405,-0.11900494,-0.6674597,-0.0518017,-0.020954443,,,,,,
52139.47,52891.715,204443.47,30407.332,29772.94,116658.016,88.443954,-67.02199,635.81616,3678.146,550.93134,23.497263,125.65098,904.76715,3382.0928,703.06366,195.65216,290.66357,2789.1157,gated_data.csv,,,,,,,,,,0,1,-0.24376184,-0.28482878,-0.6925545,-0.046091527,-0.02115661,,,,,,
77998.375,78858.26,214133.58,39132.49,40168.49,120570.445,-1.601208,307.54388,19.470366,83.05745,17.910295,30.446245,-10.37114,-0.59656996,45.948868,38.32289,18.449484,202.82794,2789.421,gated_data.csv,,,,,,,,,,1,1,0.9315355,0.3475667,3.1628551,0.16017175,-0.003927433,,,,,,
45818.234,45201.19,203560.3,29354.223,29935.03,103445.14,192.5658,253.50215,197.02522,538.2307,2660.5786,33.485523,323.01038,104.45151,183.16739,1736.2678,1325.8892,13663.345,2789.4421,gated_data.csv,,,,,,,,,,1,0,-0.32268116,0.41022804,-0.98847353,-0.05000641,-0.019574713,,,,,,
44376.69,45825.547,200206.7,30022.344,31129.3,117466.72,260.34586,1238.42,1107.9786,1325.743,2347.6567,189.19951,328.34497,293.04147,465.41586,867.7806,1071.3119,9577.0625,2790.6064,gated_data.csv,,,,,,,,,,0,1,0.3395027,0.009171994,0.6163384,0.03485089,-0.014838785,,,,,,
51210.527,51991.523,212850.62,45003.516,46555.676,124014.6,11.394868,114.10817,1031.6354,3627.4792,958.78046,2.296333,279.66562,666.0015,2798.9229,1856.2992,542.96405,3005.6204,2791.6619,gated_data.csv,,,,,,,,,,0,1,-0.1192104,-0.066863135,-0.26964074,-0.025305023,-0.017643793,,,,,,
25022.434,26059.316,165663.9,24094.703,25507.379,85914.95,189.92358,1165.3363,694.23804,1701.5693,896.6764,140.98767,184.33707,205.94174,264.4104,940.7887,578.47266,4849.525,2791.7266,gated_data.csv,,,,,,,,,,1,0,-0.378397,0.3411543,-1.0181828,-0.059686307,-0.021575565,,,,,,
29910.92,31520.107,189600.77,38171.324,39984.53,124273.17,240.54442,1029.1764,908.05646,1217.3184,1280.9092,206.17445,318.5746,175.29886,231.8336,733.66956,629.78375,5352.5366,2792.352,gated_data.csv,,,,,,,,,,0,0,-0.3205528,0.2041438,-1.0127577,-0.069332376,-0.020964237,,,,,,
63735.652,66039.12,197065.8,25771.428,27083.459,108441.04,14.055883,8.313261,325.14746,390.44196,757.1426,37.3185,1192.5433,419.135,215.61182,731.3319,569.58386,6699.2466,2792.9287,gated_data.csv,,,,,,,,,,0,1,0.2219512,0.12167803,1.0509276,0.02929235,-0.013786215,,,,,,
33314.84,29719.754,201508.19,39903.566,30694.0,144936.05,244.38274,254.14049,1235.5607,5325.904,1079.2142,54.815063,177.12675,1314.7483,5078.141,1145.4072,266.1326,818.74603,2793.2078,gated_data.csv,,,,,,,,,,0,0,-0.31980705,0.29051825,-1.0660479,-0.046922106,-0.010579799,,,,,,
54358.965,58914.06,178473.83,49050.484,51400.797,127895.32,174.57343,389.0855,590.34515,2751.6187,929.2725,53.574963,197.27574,895.54333,3128.5505,818.6373,480.0659,3203.9875,2794.684,gated_data.csv,,,,,,,,,,1,1,0.98373836,0.52137595,3.7299976,0.166898,0.0027982933,,,,,,
74581.625,76142.93,220336.02,57392.14,60701.04,145704.06,130.75636,221.54465,396.65427,602.63403,99.91789,7.313041,82.28841,0.14628579,120.43186,155.69662,35.519432,-7.8824897,2795.5474,gated_data.csv,,,,,,,,,,0,1,-0.26718542,-0.19034322,-0.6208097,-0.04647331,-0.021031592,,,,,,
78463.87,79597.63,203724.69,30752.303,31678.516,110726.266,109.16356,169.97758,56.865757,465.093,-41.517033,14.272425,103.54613,69.965324,-108.20861,-105.78845,48.033638,-25.658863,2795.726,gated_data.csv,,,,,,,,,,0,1,0.40468842,0.072832465,1.0391464,0.027395468,-0.011584363,,,,,,
73920.66,72581.15,220694.92,54780.734,53982.562,137286.81,526.3202,1793.8103,960.0385,1271.931,2624.094,176.75186,336.4688,226.37154,318.48395,1606.9407,1006.4037,13959.128,2796.9504,gated_data.csv,,,,,,,,,,0,1,0.18189128,0.08831569,0.4134138,-0.00026515557,-0.016678812,,,,,,
69710.305,69934.695,200049.36,27410.52,28317.035,109947.12,84.67395,272.15646,108.56753,132.47778,21.033808,43.846054,119.33981,-17.162857,111.54516,12.713751,50.26381,-20.331387,2797.0747,gated_data.csv,,,,,,,,,,0,1,0.065452896,-0.012454321,0.66071653,0.017446091,-0.012095834,,,,,,
55225.25,55712.254,210161.19,36595.973,37961.49,111326.445,234.66522,1805.0759,1771.1647,2250.612,2407.4734,261.28824,353.02585,354.9111,349.47736,1250.2716,895.77704,8143.264,2797.155,gated_data.csv,,,,,,,,,,0,0,-0.22316612,0.21818295,-1.0952638,-0.050283488,-0.014935969,,,,,,
48670.45,47183.664,203618.84,40476.797,39881.848,125522.19,361.48172,1185.0654,1150.6967,1593.6593,1950.8431,68.90887,311.54865,164.26802,246.5179,1210.4242,869.5745,8204.096,2797.5435,gated_data.csv,,,,,,,,,,1,0,-0.30985823,0.3298255,-0.9085576,-0.06429536,-0.02414367,,,,,,
